0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
339,416,1841,6,842,1477,218,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,357,151,1700,521,1439,1500,38,426,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,227,669,981,184,139,3,38,20,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,50,17,2130,118,2,359,853,445,4,1456,319,27,101,558,268,0,0,0,0,0,0,0,0,0
558,3,2211,79,2162,28,132,2,2278,9,1954,936,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,2070,2136,975,215,755,55,1597,1782,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,392,589,429,28,3,657,253,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,360,1701,17,1085,542,6,157,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,862,1389,485,144,2358,254,55,144,859,2376,450,1818,1296,3,20,187,675,324,170,484,0,0,0,0
2,352,75,1839,26,28,31,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,153,148,1554,428,2,94,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,9,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,958,2,2280,279,320,806,2354,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1328,2184,846,280,31,1539,447,3,2007,1588,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36,18,1774,2,765,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,54,504,376,403,144,605,308,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,744,2,1258,477,175,315,685,14,39,685,763,347,104,39,1585,130,43,821,304,212,290,0,0,0
2,109,487,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1817,130,38,146,175,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,367,585,2292,1124,2074,58,22,2238,44,922,13,281,272,0,0,0,0,0,0,0,0,0,0,0
1270,20,1696,909,91,1210,1455,1787,35,1915,1243,528,2141,434,1005,1843,2037,250,1709,0,0,0,0,0,0
2,1105,61,646,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,424,424,544,41,410,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,25,15,9,6,133,1339,291,1792,828,22,1156,1819,1164,0,0,0,0,0,0,0,0,0,0,0
376,31,15,809,7,32,9,376,276,858,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2187,1699,87,456,678,387,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,943,24,1459,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1702,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,107,16,37,1384,834,684,785,77,608,1820,1139,845,491,0,0,0,0,0,0,0,0,0,0,0
77,63,406,845,187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,20,7,24,9,1055,425,17,279,167,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,29,172,814,20,15,15,5,24,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,4,93,591,938,18,34,319,319,2040,2,1178,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,1777,5,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,3,76,638,475,1575,3,229,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,141,86,97,33,1348,87,97,101,8,13,2144,911,306,0,0,0,0,0,0,0,0,0,0,0
691,364,481,575,10,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,98,802,1670,314,1614,1084,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1629,799,1493,1072,735,1501,2209,2189,220,1155,1497,782,2038,445,170,291,17,109,0,0,0,0,0,0
241,115,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,772,29,682,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1810,81,2,344,598,44,297,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,86,121,488,393,6,778,303,1187,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,223,26,49,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2157,1726,2,205,2167,75,986,196,1132,1938,36,2150,872,1867,47,1034,809,474,331,2356,1883,371,1380,1899
26,14,2,114,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,642,169,2269,288,2056,833,2127,99,10,262,2012,792,1946,1635,905,270,792,794,1973,1314,12,775,634,0
271,1508,707,678,106,72,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,853,96,77,50,564,1218,280,50,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,15,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,266,39,396,543,6,1914,67,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,352,63,2261,551,42,816,200,1922,517,20,200,23,1469,357,565,0,0,0,0,0,0,0,0,0
88,69,3,1732,181,146,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,39,1415,248,420,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,209,56,1503,20,4,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,301,183,12,119,523,1207,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,62,1797,1995,300,1654,1582,67,304,893,939,1760,701,263,0,0,0,0,0,0,0,0,0,0,0
3,460,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,671,12,147,556,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,1527,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,98,59,193,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,2259,2058,681,667,2158,8,256,31,9,1478,134,2036,1078,828,1909,0,0,0,0,0,0,0,0,0
45,4,1281,857,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2089,197,46,107,635,178,20,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,711,1906,2129,48,538,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,46,29,627,27,2219,30,462,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,847,4,432,903,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,17,177,210,541,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,395,66,466,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,515,810,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,768,492,129,642,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,41,4,20,2,36,64,1441,1161,2332,121,1420,2287,1006,1312,611,0,0,0,0,0,0,0,0,0
59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1693,623,16,83,1978,834,334,835,1641,927,1141,1926,112,719,354,480,3,265,661,994,2252,300,1986,665
29,96,1690,3,17,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,534,2375,811,1613,153,208,58,90,208,1656,4,288,544,0,0,0,0,0,0,0,0,0,0,0
708,149,16,129,2173,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,85,1100,854,1533,865,2365,831,15,294,8,1080,292,25,0,0,0,0,0,0,0,0,0,0,0
117,126,302,134,165,1869,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1122,1759,619,465,1490,266,202,16,2194,1990,14,380,68,38,102,215,2,364,2348,2024,380,469,0,0
1101,892,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,100,1492,29,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,3,676,1593,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,624,915,2350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,702,1377,2115,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,9,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,302,134,454,1708,152,1893,507,1854,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1881,436,1727,43,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,549,82,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,7,24,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,168,334,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,4,282,433,84,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,146,71,2,77,9,7,512,136,2,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,1015,301,2,249,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,646,148,651,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1999,13,7,286,137,5,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,173,89,30,1411,193,2164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,546,1942,1815,1829,794,864,52,462,15,534,1763,676,595,6,2005,0,0,0,0,0,0,0,0,0
168,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,20,2,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,22,26,32,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,220,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,95,1806,1278,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,137,2011,23,100,236,1114,143,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,583,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,96,373,342,373,1621,1451,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,78,1076,11,568,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2086,214,3,96,460,1859,1975,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,673,4,1865,502,36,253,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,32,2,42,1309,22,1491,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1149,31,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,45,40,63,1650,586,7,982,984,1344,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,129,303,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,101,733,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,850,293,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,1523,13,5,825,1981,117,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,41,257,4,2027,28,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,93,311,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,72,1605,1502,2,1331,77,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,22,47,60,344,2,1194,51,23,15,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,1863,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,3,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,455,2,1592,1934,2,488,104,49,136,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,68,15,287,4,37,145,734,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,50,655,181,1785,1573,1421,51,761,1081,244,842,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1871,58,784,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,13,808,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,157,560,87,93,443,57,1142,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,74,3,254,162,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8,635,651,453,712,20,130,1341,1390,660,422,172,33,0,0,0,0,0,0,0,0,0,0,0
68,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,1534,461,612,48,698,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,64,111,145,4,1256,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,4,101,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,59,16,198,11,31,3,2339,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,58,187,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,897,2318,432,3,140,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,61,229,28,13,78,5,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,3,224,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2203,88,596,1249,616,328,128,7,1680,328,1669,697,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1933,765,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,234,1753,2306,7,170,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,43,473,243,1176,1966,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,43,13,459,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,517,419,23,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,797,1920,4,954,2117,227,2185,1791,687,1776,4,133,177,687,1884,1745,2101,587,479,14,14,0,0,0
1681,260,76,414,189,83,8,38,401,639,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,478,67,1347,59,2244,1526,3,76,12,310,145,2,1486,0,0,0,0,0,0,0,0,0,0,0
7,21,1711,471,2285,11,253,250,511,451,753,514,29,7,0,0,0,0,0,0,0,0,0,0,0
35,115,23,613,2311,1652,14,102,638,2235,1758,70,23,18,34,0,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,430,323,340,21,331,1833,44,2265,1586,181,1535,76,1285,320,16,2307,422,0,0,0,0,0,0,0
923,203,2,1963,25,65,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,973,2,122,264,959,192,149,237,74,953,330,164,418,55,2359,8,0,0,0,0,0,0,0,0
1010,61,116,17,1678,1917,25,17,2,324,9,6,16,194,0,0,0,0,0,0,0,0,0,0,0
3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,97,2149,1953,545,795,1079,2085,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,851,34,4,405,3,80,122,1823,28,145,884,179,0,0,0,0,0,0,0,0,0,0,0,0
1590,111,416,1374,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,1435,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,712,408,345,1033,125,115,58,192,3,347,154,1761,433,2051,1393,2374,0,0,0,0,0,0,0,0
9,863,862,2196,152,2069,278,274,205,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1560,577,3,736,2200,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1770,2258,535,1707,600,694,6,499,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,12,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,82,132,2,237,1540,343,199,2174,82,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,1130,91,363,1716,552,2156,308,318,274,147,1109,1023,0,0,0,0,0,0,0,0,0,0,0,0
13,2323,205,262,242,8,2371,1822,215,658,159,2275,0,0,0,0,0,0,0,0,0,0,0,0,0
6,109,13,309,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,3,202,1361,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,613,1198,62,13,123,1216,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,3,12,28,696,100,23,198,11,457,58,1264,1445,209,7,1310,991,738,931,125,9,472,1989,435,0
86,154,424,178,572,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,194,3,715,1667,1137,299,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,11,99,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1921,1836,232,2046,350,488,739,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,225,43,3,2,187,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,51,2,188,75,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,6,128,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,587,44,199,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,140,7,434,7,606,621,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,448,54,3,1317,2138,406,483,777,29,111,54,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,14,114,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,739,60,4,337,60,174,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,108,105,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,79,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,476,2055,292,3,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,148,33,35,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,335,62,94,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,195,46,7,58,431,1197,1620,1292,32,31,1030,529,113,45,4,191,0,0,0,0,0,0,0
1481,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,79,420,3,669,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1162,641,1120,11,894,456,338,198,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,336,551,264,37,345,60,220,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,426,683,1123,251,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,46,29,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,844,81,8,120,71,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,138,557,783,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,92,211,2142,475,626,2,42,1367,464,947,61,2,28,47,1219,0,0,0,0,0,0,0,0,0
1221,21,37,1672,1302,1357,21,37,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3,1907,610,122,260,998,1232,1862,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,35,1754,2054,452,12,180,429,184,916,908,2253,152,35,2053,1090,278,1885,0,0,0,0,0,0,0
5,27,5,770,172,11,17,4,387,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102,3,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,787,2368,945,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1199,263,1747,1714,1532,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,191,258,1163,193,132,222,224,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,89,30,41,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,399,1468,2327,1967,120,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,32,3,254,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,143,31,2247,369,303,402,751,276,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1107,773,390,397,1522,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,421,154,1509,6,271,389,2378,3,17,471,211,355,2169,1032,389,1322,136,2,0,0,0,0,0,0
116,1175,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102,593,823,2,350,570,867,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2,129,51,810,272,1936,23,219,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,709,61,498,12,274,1686,1237,1184,42,90,47,35,423,55,0,0,0,0,0,0,0,0,0,0
2023,3,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,53,449,7,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1088,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,691,193,461,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,413,6,411,85,233,141,18,88,261,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,486,54,1623,1596,154,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1096,575,914,571,2,2366,2026,1679,2299,4,224,1911,0,0,0,0,0,0,0,0,0,0,0
702,38,38,181,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2197,7,2052,37,1798,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,357,147,737,52,165,123,247,265,285,125,9,737,52,165,22,15,992,50,12,252,0,0,0,0
121,555,142,1379,139,273,470,428,282,61,430,716,2222,636,0,0,0,0,0,0,0,0,0,0,0
114,181,4,102,101,231,118,2,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1335,913,843,486,480,714,400,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,811,731,1263,434,2372,105,1190,643,698,966,826,2,0,0,0,0,0,0,0,0,0,0,0,0
1608,1159,59,948,1004,2201,2344,48,233,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
