Population,Children,Age,Income,Outage_sec_perweek,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
23140,3,63,15423.53,12.18665298,15.71428993,1579.867444,0,1,0,0,1,0,0,0,1,0,0,1,1
30309,0,47,40906.5,17.27337,66.46762,6516.610972,0,0,1,0,1,0,1,1,0,0,1,0,0
1936,1,57,75507.18,8.954105,59.00106,5367.063694,1,0,0,1,0,0,0,0,1,0,1,0,0
57,3,70,89882.52,7.462184,11.86797,1597.444059,1,0,0,0,1,0,0,0,1,0,0,0,1
16228,2,63,23162.08,10.53236725,1.692982143,643.5422493,0,0,1,1,0,0,0,0,1,0,1,1,1
1592,3,48,28251.23,6.038077,70.56358,6708.158084,0,1,0,1,0,0,0,1,0,0,0,1,1
48438,0,32,20998.16,9.566358,11.88328,1309.247153,0,0,1,1,0,0,0,0,0,1,0,1,0
489,0,61,59861.32,15.91653,10.70081,1417.244497,1,0,0,0,1,0,0,1,0,0,0,1,0
4141,3,76,32161.46,7.419786,52.65622,4643.51863,0,0,1,1,0,0,1,0,1,0,1,1,0
6947,1,44,46705.86,11.10048066,9.984220981,1040.400476,0,1,0,0,1,0,0,0,0,1,0,0,0
40041,3,40,82560.95,7.495673471,12.16872039,1711.601451,1,0,0,0,1,0,0,0,0,1,0,1,1
1108,0,86,9929.57,5.323245,59.49558,5042.294567,1,0,0,1,0,0,0,0,1,0,0,0,0
39221,4,45,51257.19,7.21347,43.51853,3783.214553,0,0,1,0,1,0,0,0,0,1,0,0,0
650,0,35,37419.19,13.51278,51.74735,5181.433033,0,1,0,0,1,0,0,1,0,0,1,0,0
22499,2,61,954.43,6.440184,63.05421,5962.861013,1,0,0,1,0,0,0,1,0,0,1,0,0
11342,2,57,30535.24,10.15032,14.7867,1404.351494,0,0,1,0,1,0,0,0,0,1,1,0,1
3594,1,36,30011.53,10.50405,66.86003,6572.882898,1,0,0,1,0,0,0,1,0,0,1,0,1
583,0,63,50927.0,8.259933,55.73208,5645.707551,1,0,0,1,0,0,0,1,0,0,1,1,1
222,0,28,57881.2,8.051881131,2.722761372,389.1228621,0,0,1,1,0,0,1,0,0,1,0,0,1
793,6,72,5540.32,10.74203,57.62812,4905.287249,0,0,1,1,0,0,0,0,0,1,0,0,0
250,0,31,50561.44,6.573582085,9.595456517,1366.210807,0,0,1,1,0,0,0,0,1,0,1,1,0
599,2,28,37631.4,9.632814549,32.30772134,2938.319116,0,0,1,0,1,0,0,0,1,0,0,0,1
206,3,43,38369.68,6.832060399,11.72200614,1593.466069,0,1,0,1,0,0,0,0,0,1,1,1,0
540,0,86,22840.68,6.318907115,5.037146238,1051.069135,1,0,0,1,0,0,1,1,0,0,1,0,1
304,1,62,24528.06,13.1717,1.712499,763.7549084,1,0,0,1,0,0,0,0,1,0,0,1,0
2557,3,24,47256.46,9.066791953,10.55675189,1437.241364,1,0,0,0,1,0,0,0,1,0,1,1,0
45885,2,74,18809.09,5.659416,67.56344,6555.502175,1,0,0,1,0,0,1,1,0,0,1,0,1
35279,0,33,10389.95,6.03993035,2.358129018,562.6095219,1,0,0,0,1,0,0,0,1,0,0,0,0
22388,2,44,18216.49,8.497025,71.11595,6490.921609,0,1,0,1,0,0,0,1,0,0,0,0,1
1875,3,78,21708.36,10.18198,5.857544,1140.769093,0,0,1,0,1,0,0,0,0,1,0,1,0
7371,3,55,54271.05,9.07607,62.31372,5588.162385,1,0,0,1,0,0,1,0,1,0,1,1,0
32080,7,55,23171.12,12.27023,71.12475,6273.577349,1,0,0,1,0,0,0,0,1,0,1,1,0
7906,1,48,4282.41,12.23066,39.83562,4000.266344,0,1,0,1,0,0,0,1,0,0,0,0,0
27073,0,29,21616.35,14.37269379,9.44860885,1243.779967,0,0,1,1,0,0,0,0,1,0,1,0,1
31846,0,37,53298.45,14.30687,70.40113,6536.992768,1,0,0,1,0,0,1,1,0,0,1,1,0
1970,7,21,35876.08,10.17406,4.193947,1242.428824,1,0,0,1,0,0,0,1,0,0,0,1,0
130,4,22,26278.08,11.43714,40.35276,3836.081698,1,0,0,0,1,0,0,0,0,1,1,0,1
7157,1,59,21663.69,12.35764261,1.597765127,775.0343206,1,0,0,0,1,0,0,1,0,0,1,0,1
12760,0,81,17165.11,14.57009,8.187262,808.4971819,0,0,1,0,1,0,0,0,1,0,1,1,1
1444,3,71,52616.27,6.716953195,3.823689744,826.3438621,0,0,1,0,1,0,0,0,1,0,1,1,0
2703,1,47,93137.85,13.96763,8.475773,1139.265638,0,1,0,0,1,0,0,0,0,1,1,1,0
35087,0,71,36171.71,9.638183,54.78051,5151.21569,1,0,0,0,1,0,0,1,0,0,0,0,1
14555,2,64,10471.59,9.379331,52.58546,4849.21743,1,0,0,1,0,0,1,0,1,0,1,0,0
16177,3,72,81388.6,8.273678516,5.940902789,1167.271182,1,0,0,0,1,0,0,0,0,1,0,1,0
210,3,42,15872.42,9.143699,66.78392,6023.253234,1,0,0,1,0,0,0,0,1,0,1,0,0
34784,0,43,39585.8,8.280154685,17.67252758,1965.221779,1,0,0,1,0,0,0,1,0,0,0,1,0
11816,1,77,38413.81,10.85134,67.55257,6121.333453,0,1,0,1,0,0,1,1,0,0,0,0,0
1842,3,59,11981.42,9.015171,51.88253,4688.843781,1,0,0,1,0,0,0,0,0,1,0,1,1
27872,4,27,48630.21,11.7323,70.44382,7138.308718,0,1,0,0,1,0,1,1,0,0,0,1,0
15033,2,46,42275.48,9.203141,59.26713,5240.404418,1,0,0,0,1,0,0,0,1,0,1,0,0
950,8,25,46766.41,8.671284,13.21297,1743.325286,0,0,1,0,1,0,1,0,1,0,0,0,0
246,4,39,51434.21,14.96523,55.62195,4957.154591,0,0,1,1,0,0,1,0,0,1,0,1,0
10550,2,78,26865.42,16.54026,48.4017,4342.047465,0,0,1,1,0,0,0,0,1,0,1,1,0
141,2,72,34257.36,11.78093,16.57284,1836.91871,0,0,1,0,1,0,0,0,1,0,1,1,0
33953,1,32,44165.04,10.47355,48.49789,4557.472307,1,0,0,0,1,0,1,0,1,0,1,1,1
7786,1,55,13814.44,11.57698,7.88215,1475.953048,0,0,1,0,1,0,0,1,0,0,0,1,1
31819,4,75,17089.24,10.39432745,4.612099351,1479.639912,0,0,1,0,1,0,0,1,0,0,1,0,0
848,3,25,44804.59,8.867392,60.23114,5394.915308,0,0,1,1,0,0,0,0,0,1,0,0,0
956,0,75,20768.72,9.957815194,19.79804917,1862.842794,0,0,1,0,0,1,0,0,1,0,1,0,1
145,4,58,69697.68,6.491881,57.78133,5649.03958,0,1,0,0,1,0,0,1,0,0,1,1,0
35643,0,37,20406.36,8.849924,51.58987,4608.506607,0,1,0,1,0,0,0,0,1,0,0,1,1
2454,0,43,64936.87,10.79421,61.0537,5509.83864,1,0,0,1,0,0,0,1,0,0,0,0,0
528,3,85,33806.39,17.55118,63.76818,5398.347301,1,0,0,1,0,0,0,0,1,0,0,0,1
3278,3,77,36545.88,5.93514,6.974284,1235.844622,0,1,0,0,1,0,0,1,0,0,0,0,0
42650,7,54,41931.72,6.77211,9.894265,1338.619611,1,0,0,1,0,0,0,0,1,0,1,0,1
8412,9,38,19990.91,5.582356,2.117403,885.4473166,0,0,1,0,1,0,0,0,1,0,1,1,0
87,0,80,41893.09,4.545308,61.47987,5356.753961,0,1,0,0,1,0,0,0,1,0,0,1,0
74,2,63,37184.53,11.99013,69.77542,5731.776578,0,1,0,1,0,0,0,0,1,0,0,0,0
170,3,86,8792.33,9.838368,47.02083,4064.656734,0,1,0,0,1,0,1,0,1,0,0,0,0
3383,4,58,27934.32,8.781493,54.3819,4695.581772,0,0,1,1,0,0,0,0,1,0,1,0,0
163,4,66,31965.59,10.30846,60.52344,5547.526595,0,0,1,1,0,0,0,0,1,0,1,1,0
6282,4,51,18347.2,11.30999,10.39542,1581.59431,0,1,0,1,0,0,0,0,0,1,1,1,0
489,1,23,55241.85,9.205984,5.527407,974.4325376,0,0,1,0,1,0,0,0,1,0,0,1,1
2396,3,69,50252.79,11.30748265,3.303030246,717.3876564,0,1,0,0,1,0,0,0,1,0,0,1,0
3098,3,20,30861.42,6.3246769,14.93006551,1727.703167,1,0,0,0,1,0,0,0,0,1,0,0,0
36681,4,60,28894.68,5.672909,19.91179,2049.799984,0,0,1,0,1,0,0,0,1,0,0,1,1
2115,1,53,35207.0,6.636853,19.48432,2070.311565,0,0,1,1,0,0,0,0,1,0,0,0,0
2299,1,57,17516.0,11.43786808,9.004964377,1333.894229,0,1,0,1,0,0,0,1,0,0,0,1,0
5849,3,59,41302.92,14.76788,6.322807,1198.455198,0,0,1,1,0,0,0,0,1,0,0,1,1
3650,0,43,18677.06,5.566881,4.431604,542.7248776,1,0,0,0,0,1,0,0,0,1,0,0,1
3209,0,42,10222.73,7.73163,59.86596,5270.238451,1,0,0,1,0,0,1,0,0,1,0,1,1
14464,1,51,48170.55,8.357842,18.44435,2182.755951,1,0,0,1,0,0,0,1,0,0,0,0,0
3080,2,89,49328.41,5.231391,70.42655,5869.077797,0,0,1,1,0,0,1,0,1,0,0,0,0
883,0,41,10630.8,11.86527,62.54412,5561.88036,1,0,0,0,1,0,0,0,1,0,0,0,0
12530,3,88,1404.19,4.973597,12.64925,1542.223736,0,1,0,1,0,0,1,0,0,1,0,1,0
3957,4,22,9119.54,9.409854,10.16083,1613.670166,1,0,0,1,0,0,0,1,0,0,1,1,0
26659,0,48,68204.46,9.399937,5.124495,821.0926195,0,0,1,0,1,0,0,0,1,0,1,1,0
27454,0,55,32193.76,3.464197,15.4459,1983.907992,1,0,0,1,0,0,0,1,0,0,1,0,0
249,0,43,9124.29,14.87070352,7.455148937,1116.825249,0,1,0,0,1,0,1,0,0,1,1,0,1
2101,9,80,6548.73,8.870546,16.93921,1810.474782,0,1,0,0,1,0,1,0,1,0,1,0,0
314,0,32,34247.55,17.74402,14.7857,2230.867361,1,0,0,1,0,0,1,1,0,0,0,0,0
15099,0,32,68188.8,11.11635259,6.435331488,749.3268907,1,0,0,0,1,0,0,0,1,0,0,1,0
612,0,49,20849.37,10.8566,68.76541,6284.835432,0,0,1,0,1,0,0,0,1,0,1,0,0
1765,0,36,16584.03,8.366713908,3.99171522,854.52613,0,0,1,1,0,0,1,0,0,1,1,1,0
84,4,63,22830.86,13.45773,7.845114,1305.921354,0,1,0,1,0,0,0,1,0,0,0,0,1
203,1,35,20318.27,4.533903,7.116216,658.6339621,1,0,0,1,0,0,0,0,1,0,0,0,0
49487,1,38,30216.55,19.01629,50.95377,4953.439647,1,0,0,1,0,0,0,0,0,1,1,1,1
1838,3,27,73031.71,9.488845,56.77763,4909.571736,0,0,1,1,0,0,0,0,0,1,0,0,0
6438,1,30,11106.05,9.1295,62.39739,5404.784064,0,0,1,1,0,0,1,0,0,1,0,0,1
15529,3,75,4813.52,10.50347629,2.731606393,306.0664281,0,0,1,1,0,0,0,0,1,0,1,0,1
2924,10,56,22142.61,14.23119,14.66847,1880.004543,0,1,0,0,1,0,0,0,1,0,1,0,1
18731,4,22,9729.44,11.7174619,3.778575882,1254.725693,0,0,1,1,0,0,0,1,0,0,1,1,1
15364,1,86,26534.16,7.868660851,7.760290062,740.010722,1,0,0,1,0,0,0,0,0,1,0,0,0
4292,0,81,14623.21,8.888970383,4.245035615,1083.381195,0,1,0,1,0,0,0,1,0,0,1,1,0
7862,3,31,61362.22,13.1638,3.543665,1121.849069,0,1,0,1,0,0,1,1,0,0,1,0,0
198,0,52,71957.41,9.515041,64.17032,5612.009142,0,1,0,1,0,0,0,0,1,0,0,0,0
34460,4,85,70023.28,7.846521648,6.10108047,1080.159892,0,0,1,0,1,0,0,0,0,1,1,0,0
2918,3,37,9708.23,11.22367,8.980916,1931.414865,0,0,1,0,1,0,0,1,0,0,1,0,0
471,0,54,22871.91,9.241893,50.90725,4642.032276,0,0,1,0,1,0,0,0,1,0,1,0,1
21578,0,35,47364.6,11.77357,62.34755,5814.813682,0,1,0,0,1,0,0,0,1,0,1,1,0
57,1,58,45101.92,3.423741645,7.355635728,1357.285615,0,0,1,0,1,0,0,1,0,0,0,1,1
1120,8,73,23324.66,10.48875,66.66853,6036.666027,1,0,0,0,1,0,0,0,1,0,0,1,1
90675,0,83,57119.13,10.70593,8.152935,722.8531617,0,0,1,0,1,0,0,0,1,0,0,1,0
7397,1,31,18025.26,12.82617,4.939997,693.5702614,1,0,0,1,0,0,0,0,1,0,0,0,1
1536,3,42,12236.83,12.9493,54.55822,5638.778543,0,0,1,1,0,0,0,1,0,0,0,1,1
3708,6,74,72862.83,13.29232,5.317775,822.6124438,0,0,1,1,0,0,0,0,0,1,0,1,1
239,4,43,14233.75,8.080637,8.592449,1099.38854,1,0,0,1,0,0,0,0,0,1,0,0,0
12414,2,75,28082.58,8.593495,2.317456,716.3402711,0,1,0,1,0,0,0,0,0,1,0,0,0
2109,3,79,37198.61,8.294166484,7.775144828,1713.700682,1,0,0,0,1,0,1,1,0,0,1,0,0
164,1,32,17922.3,19.71756,49.18219,4756.00161,0,1,0,1,0,0,0,0,0,1,0,1,1
20007,1,75,68091.97,9.366618,11.69119,1943.387485,1,0,0,1,0,0,1,1,0,0,1,0,1
26565,3,71,59242.86,7.998222,6.564797,1801.105672,0,0,1,0,1,0,0,1,0,0,1,1,0
4976,0,77,44511.9,2.809005,61.48122,5700.115786,0,1,0,0,1,0,0,0,0,1,1,1,0
2278,0,23,7211.12,8.482888636,7.918062789,1136.110777,1,0,0,0,1,0,1,0,1,0,0,1,0
589,7,21,63171.36,12.77256,8.24734,1667.506374,0,1,0,1,0,0,0,1,0,0,1,0,1
3085,2,58,51755.55,7.527191,7.33513,1117.392471,0,0,1,1,0,0,0,1,0,0,1,0,0
222,4,23,44610.48,8.965640601,16.15614223,1956.469091,0,1,0,0,1,0,1,0,1,0,0,1,1
3064,1,29,5798.65,12.04946,64.16746,5889.765255,1,0,0,1,0,0,0,0,1,0,0,0,1
735,0,65,92252.71,7.66188,62.82387,5330.00965,0,0,1,1,0,0,0,0,1,0,1,0,1
3089,6,84,32666.7,9.020394,59.33259,4930.400921,0,0,1,1,0,0,0,0,1,0,0,0,0
0,2,62,33860.71,6.320917,4.066925,590.2497674,1,0,0,1,0,0,1,0,0,1,0,0,1
2267,0,43,78249.99,6.462473731,8.406444381,1321.712528,0,0,1,1,0,0,0,0,0,1,1,1,0
23078,0,32,10762.84,8.770303,9.231083,1066.382948,0,1,0,1,0,0,1,0,1,0,1,1,1
9102,1,45,19224.29,10.38217336,11.34130832,1636.72261,0,1,0,0,1,0,0,0,1,0,0,1,0
2387,0,80,27678.71,7.18515,65.74132,5530.214199,1,0,0,0,1,0,0,0,0,1,0,0,1
1775,1,52,65707.03,12.45803,68.92748,5899.878533,1,0,0,1,0,0,0,0,1,0,1,1,0
681,1,30,72449.84,11.25272,48.24454,4647.63715,0,0,1,0,1,0,1,0,1,0,0,0,1
873,1,47,49511.19,10.84358,52.38554,4993.241423,0,1,0,0,1,0,0,0,1,0,0,1,0
69,3,75,46745.03,7.199791,2.779089,1017.250159,0,1,0,1,0,0,0,0,1,0,1,1,0
12349,0,51,1779.33,8.907172,16.96026,1796.010353,0,0,1,1,0,0,0,0,1,0,0,1,0
737,9,57,20111.05,14.07713,59.99095,5407.188993,1,0,0,0,1,0,0,0,1,0,0,0,0
3337,1,68,63144.41,8.859701,70.44727,6196.925843,1,0,0,1,0,0,0,0,1,0,0,0,0
3172,3,78,66146.86,12.05866555,8.688984603,1524.801731,1,0,0,0,1,0,0,1,0,0,0,1,0
1210,0,35,9682.42,9.161659,63.58076,5329.635404,0,1,0,1,0,0,0,0,1,0,0,0,0
60254,0,25,43716.35,9.371011,64.01003,6068.222536,0,0,1,0,1,0,0,1,0,0,0,1,1
14472,3,24,63955.4,7.043024,1.822794,1006.003672,0,0,1,0,1,0,0,0,0,1,0,1,0
13715,2,84,83714.17,13.31206,59.59391,5311.784514,0,0,1,0,1,0,0,0,0,1,1,0,0
960,1,34,9044.12,11.38978,51.79712,4663.249156,0,1,0,0,1,0,0,0,0,1,0,0,1
1484,1,33,59346.15,8.316636,10.07156,1401.299612,0,0,1,0,1,0,0,0,1,0,1,1,0
12918,9,21,29973.85,10.3827,11.98109,1967.055899,0,1,0,1,0,0,0,0,1,0,0,1,0
1796,0,57,24065.76,14.12367,63.77494,5284.821838,1,0,0,0,1,0,0,0,1,0,0,0,1
44,1,41,22740.18,9.515036,19.19435,2037.426425,0,0,1,0,1,0,0,0,1,0,1,0,0
15113,5,24,53611.13,10.63657,68.88054,6294.155657,0,0,1,0,1,0,1,0,1,0,0,0,1
293,1,26,23084.24,9.693526,65.28334,5529.433476,0,0,1,1,0,0,0,0,1,0,0,0,0
256,1,55,38162.85,9.241864687,20.83084927,2221.139588,0,0,1,0,1,0,0,0,1,0,0,0,0
4858,4,59,60463.81,12.03043,59.71984,5322.807337,0,1,0,0,1,0,0,0,0,1,0,0,1
17398,1,62,26974.35,12.63113,51.68219,4671.903355,0,1,0,1,0,0,0,0,1,0,0,1,0
257,0,33,54873.78,8.39826,64.13229,6317.996068,0,0,1,0,1,0,0,1,0,0,0,0,0
2025,1,36,52493.72,7.678366,68.01745,5727.757032,0,1,0,0,1,0,0,0,1,0,0,0,0
5283,0,71,20168.84,11.6179,60.33663,5498.125633,0,0,1,1,0,0,0,0,1,0,1,0,1
400,4,75,41697.74,7.72012,71.25643,6106.984548,1,0,0,1,0,0,0,0,1,0,1,0,0
1122,3,52,60011.51,13.59404,67.25716,5820.087969,0,1,0,0,0,1,0,0,1,0,1,0,0
1595,0,39,94246.4,14.46154,60.49154,5934.168034,1,0,0,1,0,0,0,1,0,0,0,0,0
3157,1,67,37390.82,9.457734,68.6504,6217.645459,0,1,0,1,0,0,0,0,1,0,0,1,1
7302,4,73,32631.96,9.687778,61.84801,5526.487954,1,0,0,0,1,0,0,0,1,0,0,0,1
2580,4,31,52852.51,5.580139894,3.638799298,1115.58357,0,1,0,1,0,0,0,0,1,0,0,1,0
3993,4,79,73566.21,12.95955778,19.21689293,2562.992759,0,1,0,1,0,0,1,1,0,0,0,0,0
38,0,22,15905.44,12.18608,5.962119,1288.594508,1,0,0,1,0,0,0,0,1,0,1,1,1
6835,3,63,31486.36,7.661634,64.33534,5981.786697,0,1,0,0,1,0,0,1,0,0,0,0,0
421,1,45,36961.91,9.749035,2.922427,453.9726524,0,0,1,0,1,0,1,0,1,0,0,1,1
18103,0,27,23515.27,9.602143,58.27269,5078.029461,0,0,1,1,0,0,0,0,1,0,1,1,0
26147,2,58,23330.47,10.79373083,5.62805389,828.6984604,0,0,1,0,1,0,1,0,0,1,0,1,0
11866,3,80,5307.89,12.38166,51.19742,5011.208685,0,0,1,0,1,0,0,1,0,0,1,0,1
24785,0,19,47245.51,10.42305,8.522053,1123.252119,0,0,1,0,1,0,1,0,1,0,1,0,1
14386,1,34,29044.8,9.651896,4.300397,752.2906635,0,1,0,1,0,0,0,0,1,0,1,1,1
988,0,64,36171.15,14.135,29.19298,3181.511605,1,0,0,0,1,0,0,1,0,0,0,1,1
17094,3,50,33565.09,12.43999,3.284958,778.200989,0,1,0,0,1,0,0,0,1,0,0,1,0
2926,3,38,47347.97,8.141997,5.429608,1186.544217,0,0,1,1,0,0,1,0,1,0,1,1,0
23618,2,54,36821.9,13.84738,1.474087,791.2910428,1,0,0,1,0,0,0,0,0,1,0,0,0
1257,0,89,28330.55,10.86134286,2.904448825,800.1531959,1,0,0,1,0,0,1,1,0,0,0,1,0
16425,0,78,26077.57,8.413018,51.68157,4822.96735,1,0,0,1,0,0,0,1,0,0,0,0,0
1861,9,33,64397.56,9.489541639,12.13508874,1729.34277,0,0,1,0,1,0,0,0,0,1,0,1,1
26358,1,61,26989.82,14.25237,6.671684,862.9115483,1,0,0,0,0,1,0,0,0,1,0,0,0
30231,2,45,14253.48,9.941965,59.23589,5610.672962,0,1,0,0,1,0,1,0,1,0,0,1,0
29617,4,40,8434.43,10.36513,66.64396,5883.186087,1,0,0,1,0,0,0,0,0,1,0,0,0
650,1,54,40958.69,7.409574,44.15083,3988.109354,0,1,0,1,0,0,0,0,0,1,1,1,1
9627,0,29,36415.41,5.620259,5.006746,1221.36675,0,0,1,1,0,0,0,1,0,0,0,0,1
1564,7,19,76525.77,6.086425,67.57419,6632.42053,0,1,0,1,0,0,0,1,0,0,0,0,1
43,2,32,8916.93,10.84095,51.60111,5033.827918,1,0,0,1,0,0,0,0,1,0,1,1,0
3583,0,82,14677.91,3.948332,61.19612,5152.134556,0,0,1,0,1,0,0,0,1,0,0,0,1
2275,1,37,11096.39,11.3321,61.41766,5876.66853,1,0,0,1,0,0,1,1,0,0,1,0,0
1827,0,22,84232.11,10.2831545,8.884543585,985.6286855,0,0,1,1,0,0,0,0,1,0,1,0,1
164,4,73,11374.3,2.039771,59.15346,5503.849666,1,0,0,1,0,0,0,1,0,0,0,0,1
31101,1,40,21654.51,10.4766784,3.564836875,626.5880936,0,1,0,1,0,0,0,0,0,1,0,0,1
2640,1,69,33561.56,10.10955,10.52734,1394.391376,0,1,0,0,1,0,0,1,0,0,1,0,0
1141,2,77,23705.5,10.81239,1.717359,944.8425929,0,0,1,0,1,0,1,1,0,0,0,1,0
646,0,18,37860.79,12.13559132,3.905351198,838.8374504,0,0,1,1,0,0,0,0,1,0,0,1,1
4160,4,75,59885.19,4.528985,20.43277,2441.738277,0,1,0,0,0,1,0,1,0,0,1,1,1
9924,3,54,43618.17,8.917382,7.72199,1282.858382,0,1,0,0,0,1,0,0,1,0,1,1,0
0,1,56,65900.37,9.086330232,16.48065356,1886.312286,0,0,1,1,0,0,0,0,1,0,1,0,0
8120,1,88,17824.03,11.96892,67.91991,5967.092974,0,0,1,0,1,0,0,1,0,0,0,0,1
2494,2,31,12061.92,10.94680764,9.045537332,1014.854462,0,1,0,0,1,0,0,0,1,0,1,0,0
3645,3,44,66365.07,14.34431543,2.72317525,586.1493754,1,0,0,1,0,0,0,0,1,0,1,1,1
4390,2,76,51864.36,14.32642,55.85553,5005.866114,1,0,0,1,0,0,0,0,1,0,0,0,0
34359,1,70,1509.52,12.92303286,2.378630018,648.7471776,0,0,1,0,1,0,0,0,1,0,1,1,0
24202,1,27,15762.57,11.55209722,21.67433467,2230.633867,1,0,0,1,0,0,1,0,1,0,1,1,0
8052,4,45,40964.54,10.97509,65.31996,5722.173958,1,0,0,1,0,0,1,0,1,0,0,0,0
344,3,71,34905.9,13.49890874,4.556801333,871.9497737,1,0,0,0,1,0,0,0,0,1,1,1,1
2467,3,31,5874.73,9.928856736,4.005780287,554.7295152,1,0,0,1,0,0,0,0,1,0,1,0,1
1771,4,85,89441.6,6.862006,22.54598,2105.676837,0,1,0,1,0,0,0,0,1,0,0,1,0
26695,2,86,12975.69,12.13152,5.188006,1039.131091,1,0,0,0,1,0,1,1,0,0,0,1,0
7,0,19,16764.77,15.71715,6.853152,1313.391104,1,0,0,1,0,0,1,1,0,0,1,0,0
18579,1,70,27068.65,13.61624,43.47717,3935.280548,0,1,0,0,1,0,0,0,1,0,0,0,0
4709,3,61,27065.38,4.823366,2.210399,731.2638925,0,0,1,0,1,0,0,0,1,0,1,1,1
556,0,37,12262.31,9.073098,61.18471,5716.521753,1,0,0,0,1,0,0,1,0,0,0,0,0
468,1,53,61082.05,10.7891,69.32718,6519.352992,1,0,0,0,1,0,0,1,0,0,1,0,0
1640,1,35,39473.86,9.761578,61.78097,5222.892116,0,1,0,1,0,0,0,0,0,1,0,1,0
22704,3,19,13695.83,13.83282,56.3686,5502.195694,0,0,1,1,0,0,0,0,1,0,1,1,1
2067,8,30,19284.89,13.3061,15.51194,2196.073405,0,1,0,1,0,0,0,0,1,0,0,1,0
146,2,85,15715.88,10.22095,11.14615,1317.291468,0,1,0,1,0,0,0,0,1,0,0,0,1
34119,3,74,63754.19,7.364671,2.923404,604.9488487,0,1,0,1,0,0,0,0,1,0,0,1,0
2349,1,54,54875.71,17.82932,16.60248,1784.783191,1,0,0,0,1,0,0,0,1,0,0,0,0
77,0,26,39573.48,10.97923,65.85431,5978.883731,1,0,0,0,1,0,0,0,1,0,0,0,1
8075,0,86,24371.34,5.46295328,2.745220008,504.8041713,1,0,0,0,1,0,0,0,1,0,0,1,0
36962,0,81,44732.75,8.543534,61.49459,5265.014414,0,0,1,0,1,0,0,0,0,1,0,1,1
3096,1,65,23510.78,9.459743,45.85581,4479.98883,1,0,0,0,1,0,0,0,0,1,1,0,0
1298,1,20,58333.09,9.652139761,1.515452465,804.489391,0,1,0,1,0,0,0,0,0,1,0,0,1
329,1,31,6193.94,9.843695,56.79978,4911.905543,0,1,0,1,0,0,0,0,1,0,0,0,0
171,2,24,26942.28,11.06173556,4.676474348,1396.347808,0,1,0,1,0,0,1,1,0,0,0,0,0
60476,8,40,35016.3,13.10714,62.75391,5743.678257,0,1,0,0,1,0,0,0,0,1,0,1,0
4365,5,26,37990.93,11.73432,44.60033,4966.413605,0,1,0,0,1,0,0,1,0,0,1,0,0
25445,0,69,26382.57,13.61942,65.74105,5480.31735,0,0,1,1,0,0,0,0,1,0,0,1,0
16379,4,37,52883.54,10.06949,71.68601,6290.205983,1,0,0,0,0,1,0,0,1,0,0,0,1
1635,4,72,38137.48,9.296497381,3.27055489,911.5267548,1,0,0,1,0,0,0,1,0,0,0,1,1
0,2,44,38178.91,8.610443,6.192078,780.0022534,0,0,1,1,0,0,0,0,1,0,0,0,0
1478,3,24,69237.04,1.556784,7.994351,1522.674203,0,0,1,1,0,0,1,1,0,0,0,1,0
1426,2,43,49065.88,5.271292905,10.85865384,2081.752385,0,1,0,1,0,0,0,1,0,0,1,0,0
198,0,31,37772.16,13.09411393,8.458573247,908.0504522,0,1,0,1,0,0,0,0,1,0,1,1,0
6982,0,26,13101.08,10.8327,62.11937,5481.366195,1,0,0,0,1,0,0,0,1,0,0,0,0
1827,3,24,15091.63,6.649137,8.824037,1670.183322,1,0,0,1,0,0,0,1,0,0,0,1,1
3324,0,20,40211.04,14.4754365,6.998814446,1067.373076,0,1,0,0,1,0,0,0,1,0,1,1,0
4007,0,64,14219.2,8.234464,64.92993,5691.001621,1,0,0,0,1,0,0,0,1,0,0,1,0
3124,2,76,47557.16,15.17959,67.09106,6134.954553,1,0,0,0,1,0,0,0,0,1,1,1,1
129,0,62,8080.22,11.35664,14.56715,1482.175651,0,1,0,0,1,0,0,0,0,1,0,1,1
1034,3,40,21334.55,8.568261,8.473966,1208.504726,0,1,0,0,1,0,0,0,0,1,1,0,1
24,0,76,45316.27,11.80588,68.49174,6419.007711,0,1,0,0,1,0,0,1,0,0,1,0,0
553,1,27,11737.67,12.53943,17.7076,2217.378277,1,0,0,0,1,0,0,0,1,0,0,1,0
9932,4,40,15953.2,10.4603,2.057502,551.7257141,0,0,1,1,0,0,0,0,1,0,1,0,0
255,2,51,49525.96,10.33885,58.91354,5208.138235,0,1,0,0,0,1,0,0,1,0,1,0,1
8368,0,29,41658.22,12.06193,23.9038,2593.650846,1,0,0,1,0,0,0,1,0,0,1,1,0
35124,3,49,25777.72,12.38301,67.63205,6711.013649,1,0,0,0,1,0,0,1,0,0,0,1,0
17644,4,74,34422.88,5.908518,2.649474,1164.574248,1,0,0,0,1,0,0,1,0,0,1,1,0
94,3,28,11068.12,10.36729,17.32489,1847.394712,0,1,0,1,0,0,0,0,0,1,1,0,0
3155,1,52,47563.06,7.697496,67.50401,5876.563966,1,0,0,1,0,0,0,0,1,0,1,0,0
110,7,45,24686.12,7.163430764,3.845852341,1454.360571,1,0,0,0,1,0,0,1,0,0,1,1,1
